movieId,title,release_date,video_release_date,imdb_url,imdb_title_id,original_title,year,date_published,genres,duration,country,language,director,screen writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,productionId_x,volume,remaining_volume
806,Menace II Society,1-Jan-93,,http://us.imdb.com/M/title-exact?Menace%20II%20Society%20(1993),tt0107554,Menace II Society,1993,5/26/93,"Crime, Drama, Thriller",97,USA,English,"Albert Hughes, Allen Hughes","Allen Hughes, Albert Hughes",New Line Cinema,"Tyrin Turner, Larenz Tate, June Kyoto Lu, Toshi Toda, Samuel L. Jackson, Anthony Johnson, Brandon Hammond, Glenn Plummer, Reginald Ballard, Khandi Alexander, Eugene Lee, James Pickens Jr., Nancy Cheryll Davis, Jullian Roy Doster, Jada Pinkett Smith",A young street hustler attempts to escape the rigors and temptations of the ghetto in a quest for a better life.,7.5,47813,"$3,500,000 ","$27,912,072 ","$27,912,072 ",76,112,32,67,1,1
876,Money Talks,22-Aug-97,,http://us.imdb.com/M/title-exact?Money+Talks+(1997),tt0119695,Money Talks,1997,8/22/97,"Action, Comedy, Crime",97,USA,"English, French",Brett Ratner,"Joel Cohen, Alec Sokolow",New Line Cinema,"Chris Tucker, Charlie Sheen, Heather Locklear, Elise Neal, Paul Sorvino, David Lee McLain, Vic Ferreira, Gary Briggs, Larry Hankin, Nathan Anderson, Damian Chapa, Richard Noyce, Faizon Love, Gérard Ismaël, Ralph W. Odum","Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",6.2,26457,"$25,000,000 ","$40,922,619 ","$48,407,611 ",,45,31,67,1,1
890,Mortal Kombat: Annihilation,1-Jan-97,,http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),tt0119707,Mortal Kombat: Annihilation,1997,11/21/97,"Action, Adventure, Fantasy",95,USA,English,John R. Leonetti,"Ed Boon, Lawrence Kasanoff",New Line Cinema,"Robin Shou, Talisa Soto, James Remar, Sandra Hess, Lynn 'Red' Williams, Brian Thompson, Reiner Schöne, Musetta Vander, Irina Pantaeva, Deron McBee, Marjean Holden, Litefoot, Chris Conrad, John Medlen, J.J. Perry",A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.,3.7,43803,"$30,000,000 ","$35,927,406 ","$51,376,861 ",11,279,67,67,1,1
916,Lost in Space,27-Mar-98,,http://us.imdb.com/Title?Lost+in+Space+(1998),tt0120738,Lost in Space,1998,7/31/98,"Action, Adventure, Family",130,USA,English,Stephen Hopkins,"Irwin Allen, Akiva Goldsman",New Line Cinema,"William Hurt, Mimi Rogers, Heather Graham, Lacey Chabert, Jack Johnson, Gary Oldman, Matt LeBlanc, Jared Harris, Mark Goddard, Lennie James, Marta Kristen, June Lockhart, Edward Fox, Adam Sims, Angela Cartwright",The Robinson family was going into space to fight for a chance for humanity. Now they are fighting to live long enough to find a way home.,5.2,67131,"$80,000,000 ","$69,117,629 ","$136,159,423 ",42,392,112,67,1,1
981,Dangerous Ground,4-Sep-96,,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),tt0118927,Dangerous Ground,1997,2/12/97,"Action, Crime, Drama",95,"USA, South Africa","English, Zulu",Darrell Roodt,"Greg Latter, Darrell Roodt",New Line Cinema,"Thokozani Nkosi, Ron Smerczak, Wilson Dunster, Ice Cube, Sechaba Morojele, Peter Khubeke, Roslyn Morapedi, Elizabeth Hurley, Mabel Mafuya, Fana Mokoena, Maimela Motubatse, Nkululeko Mabandla, Robert Whitehead, Gresham Phetjaulima, Tony Caprari","Vusi Madlazi returns to the South African village he left as a young boy (he was organizing against apartheid, and left in fear of his life) to bury his father. He meets up with his brother...",4.5,1784,,"$5,303,931 ","$5,406,742 ",,16,18,67,1,1
1053,Now and Then,1-Jan-95,,http://us.imdb.com/M/title-exact?Now%20and%20Then%20(1995),tt0114011,Now and Then,1995,6/7/96,"Comedy, Drama, Romance",100,USA,English,Lesli Linka Glatter,I. Marlene King,New Line Cinema,"Christina Ricci, Rosie O'Donnell, Thora Birch, Melanie Griffith, Gaby Hoffmann, Demi Moore, Ashleigh Aston Moore, Rita Wilson, Devon Sawa, Walter Sparrow, Cloris Leachman, Lolita Davidovich, Janeane Garofalo, Hank Azaria, Bonnie Hunt",Four 12-year-old girls grow up together during an eventful small-town summer in 1970.,6.8,25594,,"$27,112,329 ","$37,591,674 ",,128,18,67,1,1
1085,Carried Away,29-Mar-96,,http://us.imdb.com/M/title-exact?Carried%20Away%20(1996),tt0115837,Carried Away,1996,5/31/96,"Drama, Romance",109,USA,English,Bruno Barreto,"Jim Harrison, Ed Jones",New Line Cinema,"Dennis Hopper, Amy Locane, Amy Irving, Julie Harris, Gary Busey, Hal Holbrook, Christopher Pettiet, Priscilla Pointer, Gail Cronauer, Alissa Alban, E.J. Morris, Joe Stevens, Connie Cooper, Eleese Lester, Doug Jackson","Joseph Svenden is a middle-aged school-teacher who lives on a farm with his dying mother. In his simple life there are no excitements, even in long-time relationship with a widow. However, ...",6.2,1418,,"$290,978 ","$290,978 ",,19,26,67,1,1
1218,Friday,1-Jan-95,,http://us.imdb.com/M/title-exact?Friday%20(1995),tt0113118,Friday,1995,4/26/95,"Comedy, Drama",91,USA,English,F. Gary Gray,"Ice Cube, DJ Pooh",New Line Cinema,"Ice Cube, Chris Tucker, Nia Long, Tommy 'Tiny' Lister, John Witherspoon, Anna Maria Horsford, Regina King, Paula Jai Parker, Faizon Love, DJ Pooh, Angela Means, Vickilyn Reynolds, Ronn Riser, Kathleen Bradley, Tony Cox","Two homies, Smokey and Craig, smoke a dope dealer's weed and try to figure a way to get the $200 they owe to the dealer by 10 p.m. that same night.",7.3,92843,"$3,500,000 ","$27,467,564 ","$28,215,918 ",54,175,24,67,1,1
1229,Poison Ivy II,1-Jan-95,,http://us.imdb.com/M/title-exact?Poison%20Ivy%20II%20(1995),tt0114151,Poison Ivy II,1996,2/2/96,"Drama, Thriller",106,USA,English,Anne Goursaud,Chloe King,New Line Cinema,"Alyssa Milano, Johnathon Schaech, Xander Berkeley, Belinda Bauer, Camilla Belle, Kathryne Dora Brown, Walter Kim, Victoria Haas, Tara Ellison, Mychal Wilson, Joey Krees, Kate Rodger, Howard Brown","First time out of Michigan, Lily starts art school in LA and shares a house with other young artistic people. Both her teacher and a roomie/classmate show interest in her.",4.4,5218,,,,,37,12,67,1,1
1248,Blink,1-Jan-94,,http://us.imdb.com/M/title-exact?Blink%20(1994),tt0109297,Blink,1993,9/9/94,"Crime, Drama, Mystery",106,USA,English,Michael Apted,Dana Stevens,New Line Cinema,"Madeleine Stowe, Aidan Quinn, James Remar, Peter Friedman, Bruce A. Young, Laurie Metcalf, Matt Roth, Paul Dillon, Michael P. Byrne, Anthony Cannata, Greg Noonan, Heather Schwartz, Marilyn Dodds Frank, Michael Stuart Kirkpatrick, Sean C. Cleland","Emma, a blind violinist who had recently undergone a revolutionary surgery, joins with a police detective to track a serial killer after she was an inadvertent witness to his latest crime.",6.2,7377,"$11,000,000 ","$16,696,219 ","$16,696,219 ",,37,26,67,1,1
1277,Set It Off,25-Sep-96,,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),tt0117603,Set It Off,1996,11/6/96,"Action, Crime, Drama",123,USA,English,F. Gary Gray,"Takashi Bufford, Takashi Bufford",New Line Cinema,"Jada Pinkett Smith, Queen Latifah, Vivica A. Fox, Kimberly Elise, John C. McGinley, Blair Underwood, Vincent Baum, Van Baum, Chaz Lamar Shepherd, Thomas Jefferson Byrd, Charles Robinson, Ella Joyce, Anna Maria Horsford, Samantha MacLachlan, Samuel Monroe Jr.","Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.",6.9,12912,"$9,000,000 ","$36,461,139 ","$41,590,886 ",,78,32,67,1,1
1314,Surviving the Game,1-Jan-94,,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994),tt0111323,Surviving the Game,1994,4/15/94,"Action, Adventure, Crime",96,USA,English,Ernest R. Dickerson,Eric Bernt,New Line Cinema,"Ice-T, Rutger Hauer, Charles S. Dutton, Gary Busey, F. Murray Abraham, John C. McGinley, William McNamara, Jeff Corey, Bob Minor, Lawrence C. McCoy, George Fisher, Jacqui Dickerson, Victor Morris, Frederic Collins Jr., Steven King","A homeless man is hired as a survival guide for a group of wealthy businessmen on a hunting trip in the mountains, unaware that they are killers who hunt humans for sport, and that he is their new prey.",6.2,9928,"$7,400,000 ","$7,727,256 ","$7,727,256 ",41,63,37,67,1,1
1440,Above the Rim,1-Jan-94,,http://us.imdb.com/M/title-exact?Above%20the%20Rim%20(1994),tt0109035,Above the Rim,1994,3/23/94,"Crime, Drama, Sport",96,USA,English,Jeff Pollack,"Jeff Pollack, Benny Medina",New Line Cinema,"Duane Martin, Leon, Tupac Shakur, David Bailey, Tonya Pinkins, Marlon Wayans, Bernie Mac, Byron Minns, Wood Harris, Shawn Michael Howard, Henry Simmons, Iris Little Thomas, Michael Rispoli, Eric Nies, Bill Rafferty","Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",6.6,12871,"$3,500,000 ","$16,192,320 ","$16,192,320 ",,34,13,67,1,1
1487,Even Cowgirls Get the Blues,1-Jan-93,,http://us.imdb.com/M/title-exact?Even%20Cowgirls%20Get%20the%20Blues%20(1993),tt0106834,Even Cowgirls Get the Blues,1993,5/20/94,"Comedy, Drama, Romance",95,USA,"English, German",Gus Van Sant,"Tom Robbins, Gus Van Sant",New Line Cinema,"Uma Thurman, Lorraine Bracco, Pat Morita, Angie Dickinson, Keanu Reeves, John Hurt, Rain Phoenix, Ed Begley Jr., Carol Kane, Sean Young, Crispin Glover, Roseanne Barr, Buck Henry, Grace Zabriskie, Treva Jeffryes","Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the ...",4.4,6811,"$8,000,000 ","$1,708,873 ","$1,708,873 ",28,50,26,67,1,1
1554,Safe Passage,1-Jan-94,,http://us.imdb.com/M/title-exact?Safe%20Passage%20(1994),tt0111054,Safe Passage,1994,1/6/95,Drama,98,USA,English,Robert Allan Ackerman,"Ellyn Bache, Deena Goldstone",New Line Cinema,"Susan Sarandon, Nick Stahl, Sam Shepard, Marcia Gay Harden, Robert Sean Leonard, Sean Astin, Patricia Reeves, Joe Lisi, Matt Keeslar, Marvin Scott, Bill Boggs, Christopher Wynkoop, Kathryn Kinley, Philip Arthur Ross, Steven Robert Ross",A mother with seven sons feels like she's losing control of her life and her family. But personal pain and a troubled marriage fade into the background as news comes that one of her sons ...,6.4,1139,,"$1,618,282 ","$1,618,282 ",,10,13,67,1,1
1609,B*A*P*S,28-Mar-97,,http://us.imdb.com/M/title-exact?B%2EA%2EP%2ES%2E%20(1997),tt0118663,B*A*P*S,1997,3/28/97,Comedy,91,USA,"English, Italian",Robert Townsend,Troy Byer,New Line Cinema,"Halle Berry, Martin Landau, Ian Richardson, Natalie Desselle Reid, Troy Byer, Luigi Amodeo, Jonathan Fried, Pierre Edwards, Anthony Johnson, Bernie Mac, Darrel Heath, Vincent Cook, Faizon Love, Rudy Ray Moore, Darrow Igus",Two tacky homegirls move to L.A. to become dancers; instead they scam a dying millionaire but eventually become B*A*P*S (Black American Princesses).,4.6,4670,,"$7,246,735 ","$7,338,279 ",,39,17,67,1,1
161,Top Gun,1-Jan-86,,http://us.imdb.com/M/title-exact?Top%20Gun%20(1986),tt0048734,Top Gun,1955,4/18/56,Western,73,USA,English,Ray Nazarro,"Steve Fisher, Richard Schayer",Edward Small Productions,"Sterling Hayden, William Bishop, Karin Booth, James Millican, Regis Toomey, Hugh Sanders, John Dehner, Rod Taylor","A gunslinger returns to his hometown to warn of an impending outlaw gang attack, but he's met with hatred and fear for his previous killings.",6.2,476,,,,,16,3,68,1,1
1476,Raw Deal,1-Jan-48,,http://us.imdb.com/M/title-exact?Raw%20Deal%20(1948),tt0040723,Raw Deal,1948,5/26/48,"Crime, Drama, Film-Noir",79,USA,English,Anthony Mann,"Leopold Atlas, John C. Higgins",Edward Small Productions,"Dennis O'Keefe, Claire Trevor, Marsha Hunt, John Ireland, Raymond Burr, Curt Conway, Chili Williams, Richard Fraser, Regis Toomey, Whit Bissell, Cliff Clark",Joe Sullivan has taken the rap for Rick who double-crosses him with a flawed escape plan and other means intended to get rid of him.,7.2,3724,,,,,57,36,68,1,1
1582,T-Men,1-Jan-47,,http://us.imdb.com/M/title-exact?T-Men%20(1947),tt0039881,T-Men,1947,3/6/48,"Crime, Film-Noir, Thriller",92,USA,"English, Italian",Anthony Mann,"John C. Higgins, Virginia Kellogg",Edward Small Productions,"Dennis O'Keefe, Mary Meade, Alfred Ryder, Wallace Ford, June Lockhart, Charles McGraw, Jane Randolph, Art Smith, Herbert Heyes, Jack Overman, John Wengraf, Jim Bannon, William Malten",Two US Treasury agents hunt a successful counterfeiting ring.,7,2825,"$450,000 ",,,,43,36,68,1,1
162,On Golden Pond,1-Jan-81,,http://us.imdb.com/M/title-exact?On%20Golden%20Pond%20(1981),tt0082846,On Golden Pond,1981,4/10/82,Drama,109,"UK, USA",English,Mark Rydell,"Ernest Thompson, Ernest Thompson",IPC Films,"Katharine Hepburn, Henry Fonda, Jane Fonda, Doug McKeon, Dabney Coleman, William Lanteau, Christopher Rydell","Norman is a curmudgeon with an estranged relationship with his daughter Chelsea. At Golden Pond, he and his wife nevertheless agree to care for Billy, the son of Chelsea's new boyfriend, and a most unexpected relationship blooms.",7.6,25876,,"$119,285,432 ","$119,285,432 ",68,119,43,69,1,1
165,Jean de Florette,1-Jan-86,,http://us.imdb.com/M/title-exact?Jean%20de%20Florette%20(1986),tt0091288,Jean de Florette,1986,4/29/88,Drama,120,"Switzerland, France, Italy",French,Claude Berri,"Claude Berri, Gérard Brach",DD Productions,"Yves Montand, Gérard Depardieu, Daniel Auteuil, Elisabeth Depardieu, Margarita Lozano, Ernestine Mazurowna, Armand Meffre, André Dupon, Pierre Nougaro, Jean Maurel, Roger Souza, Didier Pain, Pierre-Jean Rippert, Marc Betton, Clement Cal",A greedy landowner and his backward nephew conspire to block the only water source for an adjoining property in order to bankrupt the owner and force him to sell.,8,22687,,"$4,940,939 ","$4,940,939 ",,103,26,70,1,1
168,Monty Python and the Holy Grail,1-Jan-74,,http://us.imdb.com/M/title-exact?Monty%20Python%20and%20the%20Holy%20Grail%20(1974),tt0071853,Monty Python and the Holy Grail,1975,6/27/75,"Adventure, Comedy, Fantasy",91,UK,"English, French, Latin","Terry Gilliam, Terry Jones","Graham Chapman, John Cleese",Python (Monty) Pictures,"Graham Chapman, John Cleese, Eric Idle, Terry Gilliam, Terry Jones, Michael Palin, Connie Booth, Carol Cleveland, Neil Innes, Bee Duffell, John Young, Rita Davies, Avril Stewart, Sally Kinghorn, Mark Zycon","King Arthur and his Knights of the Round Table embark on a surreal, low-budget search for the Holy Grail, encountering many, very silly obstacles.",8.2,472150,GBP 229575,"$1,827,696 ","$1,938,877 ",93,738,102,71,1,1
171,Delicatessen,1-Jan-91,,http://us.imdb.com/M/title-exact?Delicatessen%20(1991),tt0101700,Delicatessen,1991,4/17/91,"Comedy, Crime",99,France,French,"Marc Caro, Jean-Pierre Jeunet","Jean-Pierre Jeunet, Marc Caro",Constellation,"Pascal Benezech, Dominique Pinon, Marie-Laure Dougnac, Jean-Claude Dreyfus, Karin Viard, Ticky Holgado, Anne-Marie Pisani, Boban Janevski, Mikael Todde, Edith Ker, Rufus, Jacques Mathou, Howard Vernon, Chick Ortega, Silvie Laguna",Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,7.6,76201,FRF 24000000,"$1,794,187 ","$1,794,187 ",66,182,59,72,1,1
175,Brazil,1-Jan-85,,http://us.imdb.com/M/title-exact?Brazil%20(1985),tt0036670,Brazil,1944,11/30/44,"Comedy, Musical, Romance",91,USA,"English, Portuguese",Joseph Santley,"Richard English, Frank Gill Jr.",Republic Pictures (I),"Tito Guízar, Virginia Bruce, Edward Everett Horton, Robert Livingston, Veloz, Yolanda, Fortunio Bonanova, Richard Lane, Frank Puglia, Aurora Miranda, Alfredo DeSa, Henry Da Silva, Rico De Montez, Leonardo Scavino, Roy Rogers",A songwriter struggles to produce another successful hit for the National Brazilian song contest.,6.5,149,,,,,4,5,73,1,1
1146,Calendar Girl,1-Jan-93,,http://us.imdb.com/M/title-exact?Calendar%20Girl%20(1993),tt0039236,Calendar Girl,1947,1/31/47,"Musical, Romance",88,USA,English,Allan Dwan,"Mary Loos, Richard Sale",Republic Pictures (I),"Jane Frazee, William Marshall, Gail Patrick, Kenny Baker, Victor McLaglen, Irene Rich, James Ellison, Janet Martin, Franklin Pangborn, Gus Schilling, Charles Arnt, Lou Nova, Emory Parnell",A songwriter finds out that his beautiful girlfriend is going to be an artist's model.,6,177,,,,,9,1,73,1,1
178,12 Angry Men,1-Jan-57,,http://us.imdb.com/M/title-exact?12%20Angry%20Men%20(1957),tt0050083,12 Angry Men,1957,4/10/57,Drama,96,USA,English,Sidney Lumet,"Reginald Rose, Reginald Rose",Orion-Nova Productions,"Martin Balsam, John Fiedler, Lee J. Cobb, E.G. Marshall, Jack Klugman, Edward Binns, Jack Warden, Henry Fonda, Joseph Sweeney, Ed Begley, George Voskovec, Robert Webber",A jury holdout attempts to prevent a miscarriage of justice by forcing his colleagues to reconsider the evidence.,8.9,617540,"$350,000 ",,$576 ,96,1366,213,74,1,1
180,Apocalypse Now,1-Jan-79,,http://us.imdb.com/M/title-exact?Apocalypse%20Now%20(1979),tt0078788,Apocalypse Now,1979,12/21/79,"Drama, Mystery, War",147,USA,"English, French, Vietnamese","Francis Ford Coppola, Francis Ford Coppola","John Milius, Francis Ford Coppola",Zoetrope,"Marlon Brando, Martin Sheen, Robert Duvall, Frederic Forrest, Sam Bottoms, Laurence Fishburne, Albert Hall, Harrison Ford, Dennis Hopper, G.D. Spradlin, Jerry Ziesmer, Scott Glenn, Bo Byers, James Keane, Kerry Rossall",A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,8.4,563282,"$31,500,000 ","$83,471,511 ","$91,880,647 ",94,1115,312,75,1,1
183,Alien,1-Jan-79,,http://us.imdb.com/M/title-exact?Alien%20(1979),tt0078748,Alien,1979,9/14/79,"Horror, Sci-Fi",117,"UK, USA",English,Ridley Scott,"Dan O'Bannon, Dan O'Bannon",Brandywine Productions,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright, Harry Dean Stanton, John Hurt, Ian Holm, Yaphet Kotto, Bolaji Badejo, Helen Horton","After a space merchant vessel perceives an unknown transmission as a distress call, its landing on the source moon finds one of the crew attacked by a mysterious lifeform, and they soon realize that its life cycle has merely begun.",8.4,733620,"$11,000,000 ","$81,765,459 ","$106,497,869 ",89,1353,448,76,1,1
185,Psycho,1-Jan-60,,http://us.imdb.com/M/title-exact?Psycho%20(1960),tt0054215,Psycho,1960,7/7/61,"Horror, Mystery, Thriller",109,USA,English,Alfred Hitchcock,"Joseph Stefano, Robert Bloch",Shamley Productions,"Anthony Perkins, Vera Miles, John Gavin, Janet Leigh, Martin Balsam, John McIntire, Simon Oakland, Frank Albertson, Patricia Hitchcock, Vaughn Taylor, Lurene Tuttle, John Anderson, Mort Mills","A Phoenix secretary embezzles forty thousand dollars from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",8.5,555227,"$806,947 ","$32,000,000 ","$32,000,000 ",97,1190,231,77,1,1
188,Full Metal Jacket,1-Jan-87,,http://us.imdb.com/M/title-exact?Full%20Metal%20Jacket%20(1987),tt0093058,Full Metal Jacket,1987,9/11/87,"Drama, War",116,"UK, USA","English, Vietnamese",Stanley Kubrick,"Stanley Kubrick, Michael Herr",Natant,"Matthew Modine, Adam Baldwin, Vincent D'Onofrio, R. Lee Ermey, Dorian Harewood, Kevyn Major Howard, Arliss Howard, Ed O'Ross, John Terry, Kieron Jecchinis, Kirk Taylor, Tim Colceri, Jon Stafford, Bruce Boa, Ian Tyler",A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,8.3,626775,"$30,000,000 ","$46,357,676 ","$46,357,676 ",76,801,149,78,1,1
